Country Name,Country Code,Series Name,Series Code,2016 [YR2016]
Virgin Islands (U.S.),VIR,Voice and Accountability: Percentile Rank,VA.PER.RNK,..
West Bank and Gaza,PSE,Control of Corruption: Percentile Rank,CC.PER.RNK,52.4038467407227
West Bank and Gaza,PSE,Government Effectiveness: Percentile Rank,GE.PER.RNK,29.3269233703613
West Bank and Gaza,PSE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.7619047164917
West Bank and Gaza,PSE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,55.288459777832
West Bank and Gaza,PSE,Rule of Law: Percentile Rank,RL.PER.RNK,42.788459777832
West Bank and Gaza,PSE,Voice and Accountability: Percentile Rank,VA.PER.RNK,16.2561569213867
"Yemen, Rep.",YEM,Control of Corruption: Percentile Rank,CC.PER.RNK,0.961538434028625
"Yemen, Rep.",YEM,Government Effectiveness: Percentile Rank,GE.PER.RNK,2.4038462638855
"Yemen, Rep.",YEM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0.476190477609634
"Yemen, Rep.",YEM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,5.28846168518066
"Yemen, Rep.",YEM,Rule of Law: Percentile Rank,RL.PER.RNK,4.807692527771
"Yemen, Rep.",YEM,Voice and Accountability: Percentile Rank,VA.PER.RNK,5.9113302230835
Zambia,ZMB,Control of Corruption: Percentile Rank,CC.PER.RNK,42.3076934814453
Zambia,ZMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,27.4038467407227
Zambia,ZMB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,52.8571434020996
Zambia,ZMB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,32.6923065185547
Zambia,ZMB,Rule of Law: Percentile Rank,RL.PER.RNK,43.269229888916
Zambia,ZMB,Voice and Accountability: Percentile Rank,VA.PER.RNK,35.4679794311523
Zimbabwe,ZWE,Control of Corruption: Percentile Rank,CC.PER.RNK,8.65384578704834
Zimbabwe,ZWE,Government Effectiveness: Percentile Rank,GE.PER.RNK,11.057692527771
Zimbabwe,ZWE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,24.2857151031494
Zimbabwe,ZWE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,3.36538457870483
Zimbabwe,ZWE,Rule of Law: Percentile Rank,RL.PER.RNK,8.17307662963867
Zimbabwe,ZWE,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.7044334411621
,,,,
,,,,
,,,,
Data from database: Worldwide Governance Indicators,,,,
Last Updated: 10/19/2016,,,,
